city_name,city_lat,city_lng,city_temp_max,city_temp_min,city_temp,city_pressure,city_humidity,city_cloud,city_wind_speed,city_wind_deg,city_country,city_date,city_sunrise,city_sunset,weather_main,weather_description
Saint John,45.2727,-66.0677,1,0,0.51,995,69,75,6.17,240,CA,1619147532,1619169897,1619219986,Clouds,broken clouds
St Johns,55.8107,-2.1034,2.78,2,2.42,1028,80,100,1.54,230,GB,1619147750,1619152994,1619206190,Clouds,overcast clouds
St. John's,47.5649,-52.7093,5.56,4.44,4.99,1003,100,90,7.2,190,CA,1619147750,1619166412,1619217059,Rain,light rain
Bedford,52.1346,-0.4663,2.22,-1.11,0.36,1026,88,5,1.95,112,GB,1619147750,1619153240,1619205158,Clear,clear sky
Dartmouth,44.6713,-63.5772,2.22,1.67,1.82,998,64,75,9.26,230,CA,1619147750,1619169369,1619219318,Clouds,broken clouds
Enfield,-34.8526,138.6026,20,15.56,17.81,1022,67,75,3.6,230,AU,1619147750,1619126102,1619165551,Clouds,broken clouds
Halifax,44.6453,-63.5724,2.22,1.67,1.82,997,64,40,9.26,240,CA,1619147750,1619169371,1619219314,Clouds,scattered clouds
Ajax,43.8501,-79.0329,1.67,1,1.46,1015,60,1,3.09,260,CA,1619147751,1619086862,1619136465,Clear,clear sky
Ancaster,43.2257,-79.9767,4,-1,1.01,1016,69,20,3.09,220,CA,1619147751,1619087155,1619136625,Clouds,few clouds
Aurora,39.7294,-104.8319,7.78,7,7.39,1010,70,75,2.57,230,US,1619147751,1619093465,1619142244,Clouds,broken clouds
Barrie,44.4001,-79.6663,1.11,0,0.37,1015,64,5,3.09,260,CA,1619147481,1619086953,1619136677,Clear,clear sky
Belleville,44.1788,-77.3705,3,1.67,2.31,1013,48,1,4.12,280,CA,1619147751,1619086427,1619136102,Clear,clear sky
Bolton,53.5833,-2.4333,6.11,2.78,4.54,1027,56,10,0.45,87,GB,1619147525,1619153474,1619205868,Clear,clear sky
Brampton,43.6834,-79.7663,2.22,0,0.65,1015,59,1,4.12,250,CA,1619147752,1619087056,1619136623,Clear,clear sky
Brantford,43.1334,-80.2664,1.67,-0.56,0.77,1017,57,0,0.89,319,CA,1619147752,1619087234,1619136684,Clear,clear sky
Brockville,44.5834,-75.6826,3,1.67,2.44,1009,48,20,3.6,240,CA,1619147752,1619085978,1619135741,Clouds,few clouds
Burlington,39.8835,-74.6413,7,4.44,5.56,1016,38,1,4.12,290,US,1619147752,1619086211,1619135008,Clear,clear sky
Cambridge,43.3601,-80.3127,0.56,-1.11,-0.54,1015,69,1,2.06,210,CA,1619147753,1619087221,1619136720,Clear,clear sky
Carleton Place,45.1334,-76.1494,3.33,1.67,2.34,1041,56,60,5.27,264,CA,1619147753,1619086028,1619135915,Clouds,broken clouds
Collingwood,44.4834,-80.2164,3,-0.56,1.51,1015,48,2,2.57,260,CA,1619147753,1619087076,1619136819,Clear,clear sky
Concord,37.978,-122.0311,11.11,8.89,10.08,1013,71,1,6.69,200,US,1619147463,1619097750,1619146213,Clear,clear sky
Cornwall,45.0181,-74.7281,3,3,3,1008,41,1,4.63,260,CA,1619147753,1619085700,1619135561,Clear,clear sky
Dryden,49.7833,-92.7503,11,11,11,1005,30,1,5.14,220,CA,1619147754,1619089424,1619140486,Clear,clear sky
Dundas,44.4294,-93.2019,9.44,8,9.02,1013,34,1,2.57,190,US,1619147754,1619090195,1619139932,Clear,clear sky
Etobicoke,43.6542,-79.5671,3.33,0,1.56,1015,59,1,4.12,250,CA,1619147754,1619087011,1619136572,Clear,clear sky
Fort Frances,48.5999,-93.4003,8,8,8,1008,42,1,2.57,220,CA,1619147754,1619089740,1619140483,Clear,clear sky
George Town,5.4112,100.3354,28,26.67,27.32,1011,83,20,1.03,0,MY,1619147307,1619132915,1619177104,Clouds,few clouds
Gloucester,51.8657,-2.2431,1.11,0.56,0.74,1027,88,0,1.7,81,GB,1619147477,1619153708,1619205543,Clear,clear sky
Grimsby,53.5654,-0.0755,5,3,4.14,1029,81,40,3.6,210,GB,1619147712,1619152913,1619205298,Clouds,scattered clouds
Guelph,43.5501,-80.2497,0,-3,-1.27,1015,69,1,2.06,210,CA,1619147755,1619087186,1619136725,Clear,clear sky
Hamilton,39.1834,-84.5333,5,2,3.33,1022,80,1,1.88,242,US,1619147755,1619088649,1619137318,Clear,clear sky
Innisfil,44.3001,-79.6496,1.11,-1,0.02,1015,64,5,2.06,200,CA,1619147755,1619086960,1619136662,Clear,clear sky
Kanata,45.3159,-75.8985,3.33,2,2.78,1008,51,1,4.12,270,CA,1619147755,1619085947,1619135876,Clear,clear sky
Kenora,49.8167,-94.4337,9,9,9,1005,37,20,3.09,200,CA,1619147756,1619089823,1619140895,Clouds,few clouds
Kingston,17.997,-76.7936,27,22.78,24.68,1015,74,20,2.06,280,JM,1619147479,1619088333,1619133919,Clouds,few clouds
Kitchener,43.4254,-80.5112,0,-1,-0.48,1015,69,1,2.06,210,CA,1619147756,1619087262,1619136774,Clear,clear sky
Kleinburg,43.8442,-79.6289,1.67,0,0.57,1015,59,1,4.12,250,CA,1619147756,1619087005,1619136608,Clear,clear sky
Lakeshore,32.5351,-92.0296,14,13,13.73,1019,72,90,1.54,90,US,1619147756,1619091010,1619138554,Clouds,overcast clouds
La Salle,41.3334,-89.0918,9,6.67,7.98,1019,49,7,3.52,234,US,1619147756,1619089535,1619138619,Clear,clear sky
London,51.5085,-0.1257,3.89,2.22,2.81,1029,93,5,2.57,90,GB,1619147520,1619153256,1619204979,Clear,clear sky
Maple,43.8501,-79.5163,1.67,0,0.9,1014,62,0,0.89,257,CA,1619147757,1619086978,1619136581,Clear,clear sky
Markham,43.8668,-79.2663,2.22,-0.56,0.8,1015,59,1,4.43,274,CA,1619147757,1619086916,1619136523,Clear,clear sky
Milton,34.1322,-84.3007,7.22,6.11,6.89,1021,69,2,1.39,297,US,1619147757,1619089030,1619136825,Clear,clear sky
Mississauga,43.5789,-79.6583,2.78,0,1.23,1015,59,1,4.12,250,CA,1619147758,1619087041,1619136586,Clear,clear sky
Nepean,45.3449,-75.7631,3.33,2,2.58,1008,51,1,4.12,270,CA,1619147758,1619085911,1619135846,Clear,clear sky
Newmarket,44.0501,-79.4663,-0.56,-1.11,-0.94,1016,66,1,4.39,267,CA,1619147594,1619086944,1619136591,Clear,clear sky
Niagara Falls,43.1001,-79.0663,3.33,-1,1.09,1016,69,1,3.6,250,CA,1619147758,1619086950,1619136393,Clear,clear sky
North York,43.7668,-79.4163,3.33,0,1.86,1016,48,0,3.84,275,CA,1619147759,1619086963,1619136548,Clear,clear sky
Oakville,43.4501,-79.6829,4,0,1.8,1017,52,0,2.06,240,CA,1619147759,1619087061,1619136578,Clear,clear sky
Orangeville,43.9168,-80.0997,0.56,-1.11,-0.19,1016,65,0,4.87,272,CA,1619147759,1619087110,1619136728,Clear,clear sky
Orleans,30.0335,-89.9501,16.11,14.44,15.42,1019,73,92,3.79,133,US,1619147760,1619090700,1619137866,Clouds,overcast clouds
Oshawa,43.9001,-78.8496,1.67,1,1.45,1015,60,1,3.09,260,CA,1619147487,1619086812,1619136426,Clear,clear sky
Ottawa,45.4112,-75.6981,3.89,2,3.04,1008,51,1,4.12,270,CA,1619147680,1619085888,1619135838,Clear,clear sky
Parry Sound,45.3501,-80.033,3.33,3,3.12,1013,70,86,6.15,270,CA,1619147760,1619086934,1619136873,Clouds,overcast clouds
Peterborough,52.5736,-0.2478,2,0,1.01,1028,87,7,1.54,230,GB,1619147608,1619153118,1619205175,Clear,clear sky
Pickering,43.9001,-79.1329,1.67,-0.56,0.69,1015,60,1,3.09,260,CA,1619147761,1619086880,1619136494,Clear,clear sky
Port Credit,43.5501,-79.5829,3,0,1.54,1015,59,1,4.12,250,CA,1619147761,1619087026,1619136565,Clear,clear sky
Port Hope,43.9408,-82.7127,3,1,2.33,1015,60,0,2.06,260,US,1619147761,1619087734,1619137359,Clear,clear sky
Richmond Hill,43.8711,-79.4372,1.67,-0.56,0.42,1014,62,0,0.89,257,CA,1619147761,1619086956,1619136564,Clear,clear sky
Sarnia,42.9787,-82.4041,1,-1.11,-0.27,1017,69,1,3.6,210,CA,1619147761,1619087763,1619137182,Clear,clear sky
Sault Ste. Marie,46.5168,-84.3333,2,1,1.41,1013,55,1,3.09,250,CA,1619147762,1619087828,1619138043,Clear,clear sky
Scarborough,54.2797,-0.4044,5.56,1.67,4.08,1028,48,96,0.89,276,GB,1619147500,1619152868,1619205500,Clouds,overcast clouds
St. Catharines,43.1668,-79.2496,4,1.67,2.5,1017,65,0,5.66,260,CA,1619147480,1619086987,1619136444,Clear,clear sky
Stoney Creek,43.2168,-79.7663,4,-1,1.28,1017,52,0,2.06,240,CA,1619147762,1619087106,1619136573,Clear,clear sky
Greater Sudbury,46.49,-80.99,1,-2.22,-0.63,1010,55,20,3.09,240,CA,1619147762,1619087030,1619137237,Clouds,few clouds
Thornhill,55.2333,-3.7667,3.89,2,2.88,1028,75,100,3.6,100,GB,1619147763,1619153501,1619206481,Clouds,overcast clouds
Thunder Bay,48.4001,-89.3168,4,1,2.57,1008,86,1,1.54,80,CA,1619147763,1619088787,1619139476,Clear,clear sky
Toronto,43.7001,-79.4163,3.33,0,1.82,1016,48,0,4.17,276,CA,1619147763,1619086970,1619136541,Clear,clear sky
Toronto,43.7001,-79.4163,3.33,0,1.82,1016,48,0,4.17,276,CA,1619147763,1619086970,1619136541,Clear,clear sky
Toronto,43.7001,-79.4163,3.33,0,1.82,1016,48,0,4.17,276,CA,1619147763,1619086970,1619136541,Clear,clear sky
Unionville,35.0874,-80.509,7.22,6.11,6.71,1021,61,1,1.99,346,US,1619147763,1619088043,1619135992,Clear,clear sky
Vaughan,43.8361,-79.4983,3,0,1.42,1016,48,0,3.82,273,CA,1619147764,1619086975,1619136575,Clear,clear sky
Waterdown,43.3334,-79.8829,2,-1,0.88,1017,51,0,1.03,270,CA,1619147764,1619087121,1619136614,Clear,clear sky
Waterloo,43.4668,-80.5164,0,-1,-0.47,1015,69,1,2.06,210,CA,1619147764,1619087259,1619136780,Clear,clear sky
Whitby,54.4877,-0.615,6.67,5.56,6.22,1028,40,99,1.79,249,GB,1619147746,1619152881,1619205588,Clouds,overcast clouds
Windsor,42.3001,-83.0165,6,3,4.14,1018,44,1,2.06,260,CA,1619147764,1619087981,1619137258,Clear,clear sky
Woodbridge,40.5576,-74.2846,6.67,3.89,5.21,1015,36,1,2.57,290,US,1619147765,1619086061,1619134987,Clear,clear sky
Woodstock,43.1334,-80.7497,1,-1.11,-0.43,1018,60,0,1.03,220,CA,1619147765,1619087350,1619136800,Clear,clear sky
Charlottetown,46.2352,-63.1267,1.11,1,1.07,991,69,75,8.75,220,CA,1619147765,1619169076,1619219395,Clouds,broken clouds
Anjou,45.6049,-73.5467,4,2.78,3.52,1005,38,84,1.54,190,CA,1619147765,1619085350,1619135344,Clouds,broken clouds
Boucherville,45.591,-73.4361,4,2.78,3.52,1004,38,90,7.72,280,CA,1619147766,1619085325,1619135316,Clouds,overcast clouds
Brossard,45.4501,-73.4658,4,1.67,3.1,1004,38,90,7.72,280,CA,1619147766,1619085348,1619135307,Clouds,overcast clouds
Delson,45.3668,-73.5492,4,1.67,3.11,1005,38,63,1.54,190,CA,1619147766,1619085378,1619135317,Clouds,broken clouds
Dollard-des-Ormeaux,45.4945,-73.8242,4,3.33,3.69,1005,38,75,6.69,280,CA,1619147721,1619085429,1619135398,Clouds,broken clouds
Dorval,45.4473,-73.7533,4,3.33,3.79,1005,38,75,6.69,280,CA,1619147766,1619085417,1619135375,Clouds,broken clouds
Gatineau,45.4772,-75.7016,3.89,2,3.1,1008,51,1,4.12,270,CA,1619147766,1619085881,1619135847,Clear,clear sky
Kirkland,47.6815,-122.2087,14.44,12.22,13.58,1013,54,20,2.06,190,US,1619147767,1619096763,1619147285,Clouds,few clouds
La Salle,41.3334,-89.0918,9,6.67,7.98,1019,49,7,3.52,234,US,1619147756,1619089535,1619138619,Clear,clear sky
Laval,45.57,-73.692,4,2.78,3.61,1005,38,79,1.54,190,CA,1619147767,1619085389,1619135375,Clouds,broken clouds
Lévis,46.8033,-71.1779,0.56,0,0.15,997,57,100,5.66,210,CA,1619147767,1619084640,1619134917,Clouds,overcast clouds
Mascouche,45.7496,-73.5996,3.33,1.67,2.82,1005,44,84,3.6,260,CA,1619147768,1619085346,1619135374,Clouds,broken clouds
Mont-Tremblant,46.1949,-74.6264,1,1,1,1006,60,74,0.51,290,CA,1619147768,1619085539,1619135673,Clouds,broken clouds
Montreal,45.5088,-73.5878,4,2.78,3.63,1005,35,83,1.54,190,CA,1619147212,1619085371,1619135343,Clouds,broken clouds
Pointe Claire,30.438,-91.9582,17,16,16.36,1019,59,1,3.09,120,US,1619147769,1619091152,1619138378,Clear,clear sky
Québec,46.8123,-71.2145,0.56,0,0.21,997,55,100,5.66,210,CA,1619147769,1619084647,1619134927,Clouds,overcast clouds
Québec,46.8123,-71.2145,0.56,0,0.21,997,55,100,5.66,210,CA,1619147769,1619084647,1619134927,Clouds,overcast clouds
Rosemère,45.6334,-73.7992,4,1.67,3.01,1005,38,75,6.69,280,CA,1619147769,1619085407,1619135408,Clouds,broken clouds
Saint-Bruno,48.472,-71.6549,0,0,0,997,55,100,10.29,300,CA,1619147770,1619084544,1619135242,Clouds,overcast clouds
Saint-Hubert,50.05,5.3833,2.22,0,0.94,1022,81,8,2.21,64,BE,1619147770,1619152151,1619203440,Clear,clear sky
Saint-Sauveur,45.8869,-74.1794,2.22,1.67,1.97,1005,44,40,3.09,260,CA,1619147770,1619085468,1619135529,Clouds,scattered clouds
Sherbrooke,45.4001,-71.8991,1,-1,0.36,1002,51,100,5.66,250,CA,1619147770,1619084978,1619134925,Clouds,overcast clouds
Westmount,45.4834,-73.5992,4,3.33,3.79,1005,38,79,1.54,190,CA,1619147771,1619085376,1619135343,Clouds,broken clouds
Moose Jaw,50.4001,-105.5344,3,3,3,1016,41,100,8.23,360,CA,1619147558,1619092402,1619143644,Clouds,overcast clouds
Prince Albert,53.2001,-105.7677,-3,-3,-3,1018,43,75,5.14,340,CA,1619147608,1619092032,1619144126,Clouds,broken clouds
Regina,50.4501,-104.6178,2,0.56,1,1013,51,75,8.23,360,CA,1619147772,1619092175,1619143431,Clouds,broken clouds
Regina,50.4501,-104.6178,2,0.56,1,1013,51,75,8.23,360,CA,1619147772,1619092175,1619143431,Clouds,broken clouds
Saskatoon,52.1168,-106.6345,-1.11,-3,-1.98,1017,43,20,5.14,10,CA,1619147496,1619092411,1619144163,Clouds,few clouds
Saskatoon,52.1168,-106.6345,-1.11,-3,-1.98,1017,43,20,5.14,10,CA,1619147496,1619092411,1619144163,Clouds,few clouds
Swift Current,50.2834,-107.8014,-2,-2,-2,1015,50,1,7.2,350,CA,1619147772,1619092962,1619144172,Clear,clear sky
Weyburn,49.6668,-103.8511,1,1,1,1014,64,100,9.26,10,CA,1619147772,1619092101,1619143137,Clouds,overcast clouds
Whitehorse,60.7161,-135.0538,7,6.67,6.83,1019,29,1,2.57,360,CA,1619147773,1619097514,1619152699,Clear,clear sky
Beijing,39.9075,116.3972,22.78,20,21.1,1019,49,0,2,210,CN,1619147508,1619126721,1619175589,Clear,clear sky
Langfang,39.5128,116.6997,22.78,20,21.55,1019,46,0,2,0,CN,1619147773,1619126686,1619175479,Clear,clear sky
Tianjin,39.1422,117.1767,14,14,14,1019,77,90,8,60,CN,1619147773,1619126607,1619175329,Clouds,overcast clouds
Baoding,38.8579,115.4907,20.85,20.85,20.85,1018,43,89,3.82,52,CN,1619147773,1619127038,1619175708,Clouds,overcast clouds
Tangshan,39.6297,118.1739,13.45,13.45,13.45,1019,74,99,7.57,74,CN,1619147774,1619126322,1619175136,Clouds,overcast clouds
Zhangjiakou,39.3906,112.5166,18.18,18.18,18.18,1015,43,99,4.76,83,CN,1619147774,1619127701,1619176472,Clouds,overcast clouds
ChengDe,40.9725,117.9276,17.16,17.16,17.16,1019,54,41,4.02,117,CN,1619147774,1619126250,1619175326,Clouds,scattered clouds
Xingtai,37.0658,114.4922,18.09,18.09,18.09,1018,52,100,4.24,9,CN,1619147775,1619127440,1619175785,Clouds,overcast clouds
Taiyuan,37.8562,112.5562,18,18,18,1017,52,99,7,70,CN,1619147775,1619127833,1619176320,Haze,haze
Baotou,40.6602,109.8303,19.02,19.02,19.02,1015,34,100,4.22,119,CN,1619147775,1619128222,1619177240,Clouds,overcast clouds
Fushun,41.8866,123.948,14,14,14,1023,88,90,4,70,CN,1619147776,1619124714,1619173973,Rain,moderate rain
Shenyang,41.8045,123.4278,14,14,14,1023,88,90,4,70,CN,1619147776,1619124847,1619174089,Rain,light rain
Panjin,41.1169,122.0655,11.95,11.95,11.95,1022,87,100,3.66,45,CN,1619147776,1619125243,1619174347,Rain,light rain
Yingkou,40.6747,122.2358,12.41,12.41,12.41,1021,78,100,3.18,56,CN,1619147776,1619125246,1619174262,Rain,light rain
Anshan,41.1236,122.99,12.82,12.82,12.82,1022,79,100,3.13,76,CN,1619147666,1619125021,1619174125,Rain,light rain
Jilin City,43.8508,126.5603,17.2,17.2,17.2,1024,47,100,1.92,207,CN,1619147777,1619123879,1619173554,Rain,light rain
Yanji,42.9075,129.5078,15.1,15.1,15.1,1025,47,100,0.77,104,CN,1619147777,1619123274,1619172744,Clouds,overcast clouds
Changchun,43.8844,125.3178,11,11,11,1026,82,90,1,0,CN,1619147777,1619124173,1619173856,Rain,light rain
Daqing,46.5969,125.1015,12.73,12.73,12.73,1026,68,100,4.07,229,CN,1619147778,1619123911,1619174222,Clouds,overcast clouds
Shanghai,31.2222,121.4581,22.22,19.44,20.92,1013,83,75,4,350,CN,1619147456,1619126248,1619173634,Clouds,broken clouds
Shanghai,31.2222,121.4581,22.22,19.44,20.92,1013,83,75,4,350,CN,1619147456,1619126248,1619173634,Clouds,broken clouds
Shanghai,31.2222,121.4581,22.22,19.44,20.92,1013,83,75,4,350,CN,1619147456,1619126248,1619173634,Clouds,broken clouds
Shanghai,31.2253,121.4889,22.22,19.44,20.88,1012,83,75,5,20,CN,1619147778,1619126240,1619173626,Clouds,broken clouds
Ningbo,29.8753,121.5442,22,21.11,21.56,1012,78,90,4,350,CN,1619147779,1619126328,1619173512,Mist,mist
Pudong,31.2218,121.5387,22.22,19.44,20.82,1012,83,75,5,20,CN,1619147779,1619126229,1619173614,Clouds,broken clouds
Changshu,31.6434,120.7409,23.89,20.56,22.03,1014,77,90,2.56,11,CN,1619147779,1619126388,1619173838,Clouds,overcast clouds
Changzhou,31.7833,119.9667,23.89,15,20.14,1010,71,67,2.8,334,CN,1619147738,1619126563,1619174035,Clouds,broken clouds
Nanjing,32.0617,118.7778,20,20,20,1014,77,90,3,320,CN,1619147779,1619126826,1619174342,Mist,mist
Nantong,32.0303,120.8747,23.89,20.56,22.03,1014,77,91,2.27,16,CN,1619147780,1619126326,1619173836,Clouds,overcast clouds
Suzhou,31.3114,120.6181,23.89,20,22.66,1012,83,75,5,20,CN,1619147780,1619126443,1619173842,Clouds,broken clouds
Nanjing,32.0617,118.7778,19,19,19,1015,88,90,2,320,CN,1619147545,1619126826,1619174342,Mist,mist
Nantong,32.0303,120.8747,23.89,20.56,22.03,1014,77,91,2.27,16,CN,1619147780,1619126326,1619173836,Clouds,overcast clouds
Taicang,31.4546,121.1058,22.22,19.44,20.62,1012,83,75,5,20,CN,1619147781,1619126315,1619173736,Clouds,broken clouds
Yixing,31.3496,119.8173,15,15,15,953,99,96,2.45,338,CN,1619147781,1619126632,1619174037,Clouds,overcast clouds
Suqian,33.9564,118.2945,19.74,19.74,19.74,1013,64,45,2.67,339,CN,1619147781,1619126792,1619174608,Clouds,scattered clouds
Changzhou,31.7833,119.9667,23.89,15,20.16,1010,71,67,2.8,334,CN,1619147516,1619126563,1619174035,Clouds,broken clouds
Changshu,31.6434,120.7409,23.89,20.56,22.03,1014,77,90,2.56,11,CN,1619147782,1619126388,1619173838,Clouds,overcast clouds
Zhangjiagang,31.8665,120.5427,23.89,20.56,22.17,1010,71,86,2.28,4,CN,1619147782,1619126418,1619173903,Clouds,overcast clouds
Xuzhou,34.1805,117.1571,18.8,18.8,18.8,1014,59,81,4.13,342,CN,1619147782,1619127046,1619174900,Clouds,broken clouds
Yangzhong,32.2375,119.7922,18.93,18.93,18.93,1013,76,47,2.02,333,CN,1619147782,1619126569,1619174112,Clouds,scattered clouds
Yangzhou,32.3927,119.4366,20.74,20.74,20.74,1013,66,69,2.82,333,CN,1619147783,1619126642,1619174209,Clouds,broken clouds
Wuxi,31.5756,120.2955,23.89,20.56,22.06,1010,71,60,2,330,CN,1619147783,1619126500,1619173940,Clouds,broken clouds
Kunshan,31.3861,120.9482,22.22,19.44,20.62,1012,83,75,5,20,CN,1619147783,1619126358,1619173768,Clouds,broken clouds
Jiangyin,31.9093,120.263,23.89,20.56,22.04,1014,77,77,2.48,348,CN,1619147783,1619126482,1619173973,Clouds,broken clouds
Taizhou,32.485,119.9117,20.74,20.74,20.74,1013,69,55,2.82,333,CN,1619147784,1619126521,1619174102,Clouds,broken clouds
Huai'an,33.5897,119.0212,19.42,19.42,19.42,1013,62,97,1.65,336,CN,1619147784,1619126647,1619174404,Clouds,overcast clouds
Liyang,31.4191,119.4789,15,15,15,953,99,100,2.19,339,CN,1619147784,1619126708,1619174124,Clouds,overcast clouds
Yancheng,33.394,120.135,18.17,18.17,18.17,1013,76,100,2.54,5,CN,1619147784,1619126396,1619174121,Clouds,overcast clouds
Suzhou,31.3017,120.5811,23.89,23.89,23.89,1010,71,86,2.3,343,CN,1619147661,1619126452,1619173850,Clouds,overcast clouds
Lianyungang,34.6093,119.1695,17.08,17.08,17.08,1013,71,60,2.03,17,CN,1619147785,1619126528,1619174452,Clouds,broken clouds
Zhenjiang,32.214,119.458,20.89,20.89,20.89,1013,67,87,2.56,322,CN,1619147785,1619126651,1619174190,Clouds,overcast clouds
Jingjiang,32.0166,120.2694,23.89,20.56,22.03,1014,77,79,2.45,349,CN,1619147785,1619126472,1619173980,Clouds,broken clouds
Gaoyou,32.7875,119.4326,18.74,18.74,18.74,1013,71,98,2.37,342,CN,1619147785,1619126612,1619174241,Clouds,overcast clouds
Hangzhou,30.2937,120.1614,21,18.89,20.07,1013,83,75,4,350,CN,1619147786,1619126629,1619173875,Mist,mist
Hangzhou,30.2937,120.1614,21,18.89,20.07,1013,83,75,4,350,CN,1619147786,1619126629,1619173875,Mist,mist
Jiaxing,30.7522,120.75,21,21,21,1013,83,75,4,350,CN,1619147786,1619126453,1619173768,Mist,mist
Jinhua,29.1078,119.6547,24.01,24.01,24.01,1011,70,96,2.17,69,CN,1619147786,1619126838,1619173909,Clouds,overcast clouds
Ningbo,29.8782,121.5495,22,21.67,21.84,1012,78,90,4,340,CN,1619147744,1619126327,1619173511,Mist,mist
Wenzhou,27.9994,120.6668,26.08,26.08,26.08,1010,64,43,2.06,98,CN,1619147493,1619126674,1619173587,Clouds,scattered clouds
Zhoushan,30.0108,122.2047,16.92,16.92,16.92,1012,98,100,2.67,338,CN,1619147701,1619126160,1619173363,Clouds,overcast clouds
Dongyang,29.2908,120.2367,23.63,23.63,23.63,1011,68,71,3.29,25,CN,1619147787,1619126685,1619173783,Clouds,broken clouds
Lishui,28.4531,119.9095,26.87,26.87,26.87,1010,60,52,1.76,18,CN,1619147787,1619126824,1619173801,Clouds,broken clouds
Linhai,28.8602,121.1419,22.78,21.11,22.36,1008,73,56,2.4,5,CN,1619147788,1619126499,1619173534,Clouds,broken clouds
Yiwu,29.3064,120.0703,23.79,23.79,23.79,1011,68,80,3.47,37,CN,1619147788,1619126723,1619173824,Clouds,broken clouds
Yuyao,30.0393,121.1501,22,21.11,21.54,1012,78,90,4,350,CN,1619147788,1619126411,1619173619,Mist,mist
Lanxi,29.2103,119.4554,23.42,23.42,23.42,1011,75,96,1.42,101,CN,1619147788,1619126878,1619173965,Clouds,overcast clouds
Taizhou,28.6812,121.4415,22.78,22.78,22.78,1008,73,33,5.59,23,CN,1619147789,1619126440,1619173450,Clouds,scattered clouds
Jiaxing,30.7633,120.7472,21,21,21,1013,83,75,4,350,CN,1619147789,1619126453,1619173769,Mist,mist
Cixi,30.1709,121.2618,22,21.11,21.53,1012,78,90,4,350,CN,1619147789,1619126374,1619173602,Mist,mist
Hangzhou,30.2937,120.1614,20.56,18.89,19.79,1013,88,75,3,350,CN,1619147535,1619126629,1619173875,Mist,mist
Jiangshan,28.7403,118.6222,25.15,25.15,25.15,1011,67,81,2.46,18,CN,1619147790,1619127112,1619174131,Clouds,broken clouds
Haining,30.5126,120.6764,21,21,21,1013,83,75,4,350,CN,1619147790,1619126489,1619173768,Mist,mist
Wenling,28.3754,121.3812,22.78,22.78,22.78,1008,73,23,6.11,41,CN,1619147790,1619126476,1619173442,Clouds,few clouds
Wenzhou,27.9994,120.6668,26.08,26.08,26.08,1010,64,43,2.06,98,CN,1619147790,1619126674,1619173587,Clouds,scattered clouds
Huzhou,30.8645,120.0951,20.56,15,18.15,1008,88,93,2.72,352,CN,1619147791,1619126602,1619173934,Clouds,overcast clouds
Shaoxing,29.9992,120.5769,21,21,21,1013,83,75,4,350,CN,1619147791,1619126551,1619173753,Mist,mist
Quzhou,28.9594,118.8686,24.38,24.38,24.38,1011,72,62,2.79,67,CN,1619147744,1619127037,1619174087,Clouds,broken clouds
Zhuji,29.7157,120.2316,21,20.56,20.9,1013,83,75,4,350,CN,1619147792,1619126655,1619173815,Mist,mist
Jinhua,29.108,119.6486,24,24,24,1011,70,96,2.16,70,CN,1619147792,1619126839,1619173911,Clouds,overcast clouds
Hefei,31.8639,117.2808,20.56,17,18.78,1015,77,90,2,350,CN,1619147755,1619127201,1619174686,Clouds,overcast clouds
Wuhu,31.3536,118.4276,20,20,20,1014,77,90,3,320,CN,1619147792,1619126965,1619174371,Mist,mist
Bengbu,32.9408,117.3608,19.35,19.35,19.35,1014,62,72,3.65,336,CN,1619147745,1619127097,1619174751,Clouds,broken clouds
Xiamen,24.4587,118.0745,30,30,30,1009,58,20,2,150,CN,1619147793,1619127539,1619173966,Clouds,few clouds
Ningde,26.6656,119.5225,26.77,26.77,26.77,1010,65,17,2.8,102,CN,1619147793,1619127042,1619173768,Clouds,few clouds
Quanzhou,24.9139,118.5858,29,29,29,1009,58,20,1,110,CN,1619147606,1619127386,1619173874,Clouds,few clouds
